status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
EN->DD	0.00027723	0.00015069	0.00051941	0.00024844	0.00026134	0.00036450	0.00048896	0.00047742	0.00063371	0.00068274	0.00023397	0.00011434	0.00029380	0.00035920	0.00025956	0.00023151	0.00015497	0.00027113	0.00032901	0.00036483	0.00049181	0.00009361	0.00030091	0.00063651	0.00058585	0.00044625	0.00058462	0.00068318	0.00055025	0.00140109	0.00024164	0.00082899	0.00016938	0.00087747	0.00065662	0.00055210	0.00025267	0.00076819	0.00099879	0.00046999	0.00034248	0.00020625	0.00068931	0.00077148	0.00030441	0.00014937	0.00046789	0.00036817	0.00075238	0.00047259	0.00022251	0.00017023	0.00021720	0.00097418	0.00009702	0.00012461	0.00020201	0.00050823	0.00066547	0.00038007	0.00087433	0.00059143	0.00061515	0.00102629	0.00046961	0.00036747	0.00034703	0.00051787	0.00055271	0.00052947	0.00043233	0.00016754	0.00072529	0.00054223	0.00051999	0.00032272	0.00072349	0.00017125	0.00089523	0.00055373	0.00045208	0.00053166	0.00007557	0.00089351	0.00074185	0.00095032	0.00013671	0.00017119	0.00091040	0.00013073	0.00035467	0.00037378	0.00067883	0.00071255	0.00041139	0.00104072	0.00043163	0.00054358	0.00023383	0.00041294
CR->LC	0.00062708	0.00194156	0.00053777	0.00112608	0.00060946	0.00070034	0.00089539	0.00068955	0.00060884	0.00090556	0.00068359	0.00076152	0.00140412	0.00196544	0.00143212	0.00096173	0.00089607	0.00181032	0.00173788	0.00090527	0.00213705	0.00068436	0.00148775	0.00065623	0.00188150	0.00065087	0.00081325	0.00151692	0.00139833	0.00048032	0.00093715	0.00108028	0.00087870	0.00133836	0.00081030	0.00068871	0.00031886	0.00032336	0.00062480	0.00138049	0.00106363	0.00123300	0.00163687	0.00168518	0.00121616	0.00165339	0.00230457	0.00120361	0.00093446	0.00036968	0.00227697	0.00061638	0.00202038	0.00115882	0.00091766	0.00107960	0.00021272	0.00095811	0.00120339	0.00073960	0.00059923	0.00072727	0.00239652	0.00153504	0.00062773	0.00257666	0.00033227	0.00134241	0.00038940	0.00188609	0.00063501	0.00036374	0.00161971	0.00113332	0.00371163	0.00084486	0.00164191	0.00163224	0.00095440	0.00076982	0.00056794	0.00036620	0.00056611	0.00058224	0.00101844	0.00057836	0.00119566	0.00083402	0.00049604	0.00098855	0.00087366	0.00043170	0.00085272	0.00112515	0.00074011	0.00114832	0.00131156	0.00138907	0.00048740	0.00063953
CR->NT	0.00050977	0.00297325	0.00120917	0.00074472	0.00369071	0.00040686	0.00170728	0.00202062	0.00199476	0.00149352	0.00065489	0.00024913	0.00138677	0.00092228	0.00051958	0.00024717	0.00034349	0.00104164	0.00167393	0.00147576	0.00042754	0.00030096	0.00175325	0.00091069	0.00088975	0.00099593	0.00072441	0.00087902	0.00097348	0.00138544	0.00062448	0.00096299	0.00021309	0.00144780	0.00202157	0.00280624	0.00086933	0.00095212	0.00089985	0.00124237	0.00162497	0.00114251	0.00057904	0.00280535	0.00176075	0.00174298	0.00098173	0.00072722	0.00186352	0.00024411	0.00121335	0.00129423	0.00049649	0.00201731	0.00225422	0.00206012	0.00093156	0.00045907	0.00186315	0.00103554	0.00143029	0.00031916	0.00193720	0.00121137	0.00131956	0.00038990	0.00044793	0.00145642	0.00363779	0.00030570	0.00100849	0.00036467	0.00071610	0.00241867	0.00097278	0.00133734	0.00094193	0.00018260	0.00219475	0.00089809	0.00224222	0.00067890	0.00186896	0.00126832	0.00060796	0.00263104	0.00160698	0.00090076	0.00201458	0.00038136	0.00116161	0.00108356	0.00113849	0.00170957	0.00071662	0.00192245	0.00095050	0.00234692	0.00231802	0.00120629
CR->VU	0.00323182	0.00302930	0.00313305	0.00292874	0.00224939	0.00313324	0.00368472	0.00311972	0.00208678	0.00415868	0.00291121	0.00437608	0.00335428	0.00226498	0.00272450	0.00312983	0.00225945	0.00324191	0.00366663	0.00300588	0.00395602	0.00224502	0.00206292	0.00220505	0.00279483	0.00231771	0.00263889	0.00229928	0.00334183	0.00171617	0.00141252	0.00433256	0.00182731	0.00322820	0.00319775	0.00255677	0.00278155	0.00227056	0.00197625	0.00182018	0.00263899	0.00228723	0.00153574	0.00120653	0.00302726	0.00256601	0.00348898	0.00415462	0.00356600	0.00217805	0.00350337	0.00297579	0.00212592	0.00159841	0.00229473	0.00314897	0.00279090	0.00357815	0.00461538	0.00337656	0.00194904	0.00145950	0.00270466	0.00127506	0.00270652	0.00165681	0.00294681	0.00223035	0.00336476	0.00270094	0.00210400	0.00556183	0.00267533	0.00192745	0.00075197	0.00420593	0.00120606	0.00285914	0.00377261	0.00463864	0.00363193	0.00205812	0.00242252	0.00529128	0.00041161	0.00342330	0.00365372	0.00312563	0.00384912	0.00303766	0.00382558	0.00223700	0.00220454	0.00485369	0.00181185	0.00243934	0.00438633	0.00248963	0.00168320	0.00248966
CR->EN	0.01437195	0.01289342	0.02010032	0.01613673	0.01365509	0.01854530	0.01354243	0.01900570	0.01697105	0.01868434	0.01194825	0.01434676	0.01351839	0.01568168	0.01394089	0.01580911	0.01668724	0.01755158	0.01486351	0.01245798	0.01584371	0.01359920	0.01519010	0.01708495	0.01543752	0.01958734	0.02148950	0.01359567	0.01247515	0.00893118	0.01442632	0.01216890	0.01804617	0.01664858	0.01704152	0.00933002	0.01369179	0.01724081	0.01614155	0.01259795	0.01202215	0.01285571	0.01327252	0.01872233	0.01456765	0.01634307	0.01454453	0.01201988	0.01174073	0.01485728	0.01249774	0.01240354	0.01962095	0.01304042	0.01269089	0.01838160	0.01505864	0.01478815	0.01682265	0.01553305	0.01175457	0.01505344	0.01305661	0.01477419	0.01668840	0.01782670	0.01454730	0.01405347	0.01293389	0.01909315	0.01458222	0.02402948	0.01414517	0.01689088	0.01838931	0.01243762	0.01261807	0.01107869	0.01592916	0.00993597	0.02003814	0.01373927	0.01486957	0.01505001	0.01388399	0.01603630	0.01491184	0.01681313	0.01779089	0.01461349	0.01466868	0.01437156	0.01110972	0.01104410	0.01361815	0.01437333	0.01213113	0.01698721	0.01320437	0.01897588
CR->DD	0.00090829	0.00138151	0.00116337	0.00050121	0.00139524	0.00116388	0.00129826	0.00073386	0.00103862	0.00171724	0.00036408	0.00122560	0.00148512	0.00119761	0.00066496	0.00061242	0.00232906	0.00099439	0.00122550	0.00029443	0.00196491	0.00222140	0.00179258	0.00117848	0.00209627	0.00145721	0.00162122	0.00130670	0.00247733	0.00130577	0.00148636	0.00164764	0.00181505	0.00301091	0.00096926	0.00160103	0.00080154	0.00113997	0.00139580	0.00164574	0.00184096	0.00217498	0.00182376	0.00190659	0.00052249	0.00133514	0.00073915	0.00107833	0.00071976	0.00069029	0.00249875	0.00065364	0.00200538	0.00104684	0.00112347	0.00194482	0.00098289	0.00330482	0.00085329	0.00157687	0.00254311	0.00114292	0.00207141	0.00098354	0.00030280	0.00116295	0.00069934	0.00115309	0.00212815	0.00092873	0.00208003	0.00346184	0.00174577	0.00218341	0.00085587	0.00022629	0.00055768	0.00186255	0.00097848	0.00136665	0.00302060	0.00079259	0.00120722	0.00127235	0.00124886	0.00155617	0.00088914	0.00168628	0.00100734	0.00197033	0.00220540	0.00124868	0.00055325	0.00115631	0.00072322	0.00079301	0.00077642	0.00133424	0.00171997	0.00071361
DD->LC	0.00930251	0.01055794	0.00921173	0.01009278	0.00970134	0.01125993	0.00969988	0.01015566	0.01100651	0.00884623	0.01019824	0.00854316	0.00862918	0.01077406	0.00975437	0.00897167	0.01030181	0.01218721	0.01050677	0.00938596	0.01256379	0.00817554	0.00930466	0.00810779	0.01020024	0.01055230	0.00960792	0.01094921	0.01043545	0.01031814	0.00927813	0.00812172	0.01079968	0.00974288	0.00966642	0.00918933	0.00858613	0.00991604	0.00958530	0.00972640	0.00927042	0.00753291	0.00815600	0.00889530	0.01078173	0.01063448	0.01009264	0.01028381	0.00883326	0.00928250	0.00870406	0.00842760	0.01007493	0.00997848	0.00733006	0.01017966	0.00947509	0.00987044	0.01007654	0.01028794	0.00853590	0.00867160	0.01022642	0.00973737	0.00968825	0.00982641	0.00839141	0.00863107	0.01046858	0.01083143	0.01045549	0.01208521	0.00983745	0.00838997	0.01104728	0.01044216	0.01057840	0.00911701	0.00897500	0.00960839	0.00892707	0.01050260	0.00882956	0.00820928	0.00901669	0.00926811	0.00948329	0.00978952	0.00976835	0.00802190	0.00919609	0.00833207	0.01005600	0.00955228	0.00876508	0.00981453	0.00760445	0.00971999	0.00879938	0.01046218
DD->NT	0.00190051	0.00213683	0.00258300	0.00214374	0.00156067	0.00140858	0.00142077	0.00173663	0.00228405	0.00220097	0.00228015	0.00142732	0.00220865	0.00174731	0.00179426	0.00160185	0.00180230	0.00144244	0.00225512	0.00240968	0.00150680	0.00220955	0.00146895	0.00243040	0.00177260	0.00181299	0.00242697	0.00220911	0.00182164	0.00172346	0.00216431	0.00204802	0.00133028	0.00228450	0.00190745	0.00194864	0.00172407	0.00155882	0.00258401	0.00242456	0.00278435	0.00296350	0.00237176	0.00146374	0.00227474	0.00208046	0.00167693	0.00234177	0.00188004	0.00247802	0.00117925	0.00190962	0.00283194	0.00133849	0.00174272	0.00344849	0.00190629	0.00205788	0.00243747	0.00250545	0.00263589	0.00245923	0.00157212	0.00196551	0.00211493	0.00172323	0.00183753	0.00172766	0.00169844	0.00180560	0.00223219	0.00135609	0.00186592	0.00238915	0.00225009	0.00190293	0.00234234	0.00189659	0.00277765	0.00131202	0.00232142	0.00173145	0.00182716	0.00241316	0.00210867	0.00171917	0.00189698	0.00188432	0.00185597	0.00213900	0.00244665	0.00217221	0.00237291	0.00158609	0.00177431	0.00235565	0.00217539	0.00170476	0.00184250	0.00161287
DD->VU	0.00237115	0.00214084	0.00283429	0.00267130	0.00267999	0.00252959	0.00190432	0.00317363	0.00352986	0.00203461	0.00229357	0.00334433	0.00264341	0.00195840	0.00271432	0.00286594	0.00223062	0.00296502	0.00275493	0.00398922	0.00366229	0.00302618	0.00291050	0.00240129	0.00313714	0.00232748	0.00222684	0.00234262	0.00259044	0.00164442	0.00302878	0.00289954	0.00367735	0.00281454	0.00240669	0.00242848	0.00322836	0.00297896	0.00244548	0.00252534	0.00165055	0.00347716	0.00291705	0.00341028	0.00277642	0.00204595	0.00232620	0.00283280	0.00241074	0.00217039	0.00293789	0.00270856	0.00220106	0.00283169	0.00237415	0.00281243	0.00214124	0.00250498	0.00268697	0.00246708	0.00232535	0.00285364	0.00183659	0.00322948	0.00269524	0.00251477	0.00291844	0.00250154	0.00286325	0.00227669	0.00255286	0.00271567	0.00307450	0.00315909	0.00307608	0.00229047	0.00236096	0.00218171	0.00219469	0.00217833	0.00314118	0.00316937	0.00233618	0.00285946	0.00283418	0.00299413	0.00202779	0.00221087	0.00293215	0.00198808	0.00255241	0.00255150	0.00314027	0.00213608	0.00200534	0.00253587	0.00245362	0.00316675	0.00230250	0.00309665
DD->EN	0.00282017	0.00221341	0.00418575	0.00207663	0.00235761	0.00376132	0.00229557	0.00407685	0.00241277	0.00302926	0.00307801	0.00461908	0.00488477	0.00348047	0.00245950	0.00315492	0.00256037	0.00325785	0.00270753	0.00332898	0.00318646	0.00294467	0.00365672	0.00313825	0.00253413	0.00381875	0.00449681	0.00322883	0.00278458	0.00276309	0.00317513	0.00292697	0.00298621	0.00234796	0.00308869	0.00301060	0.00295679	0.00361240	0.00335193	0.00353452	0.00316571	0.00346673	0.00399158	0.00302246	0.00322942	0.00304270	0.00319888	0.00311876	0.00282774	0.00337584	0.00295356	0.00354997	0.00351046	0.00269440	0.00376859	0.00285285	0.00199322	0.00346749	0.00328552	0.00308438	0.00297164	0.00349365	0.00387345	0.00330875	0.00303378	0.00314305	0.00251665	0.00366927	0.00344068	0.00334294	0.00293496	0.00298156	0.00271123	0.00388307	0.00343305	0.00260701	0.00239133	0.00316082	0.00486516	0.00338518	0.00265360	0.00332024	0.00341326	0.00378142	0.00239990	0.00400959	0.00281040	0.00292978	0.00320298	0.00351917	0.00449274	0.00284350	0.00271247	0.00423973	0.00355745	0.00378321	0.00257239	0.00347962	0.00385663	0.00290876
DD->CR	0.00090500	0.00048556	0.00099691	0.00200118	0.00138429	0.00143266	0.00133309	0.00133596	0.00130496	0.00114499	0.00106661	0.00118676	0.00065567	0.00121868	0.00135468	0.00133994	0.00078202	0.00100321	0.00137385	0.00140607	0.00107431	0.00122775	0.00132605	0.00139863	0.00130808	0.00156423	0.00132297	0.00158208	0.00076431	0.00098462	0.00128128	0.00091555	0.00109224	0.00169569	0.00102273	0.00126101	0.00079171	0.00093270	0.00097306	0.00092865	0.00151109	0.00120096	0.00102356	0.00115870	0.00081350	0.00068129	0.00154313	0.00089597	0.00108650	0.00104576	0.00139555	0.00162675	0.00099676	0.00142193	0.00084953	0.00098225	0.00134947	0.00137485	0.00112278	0.00140058	0.00170285	0.00177774	0.00090517	0.00070931	0.00106490	0.00188895	0.00146504	0.00118186	0.00129435	0.00144649	0.00114013	0.00135825	0.00180587	0.00128033	0.00059326	0.00089281	0.00102668	0.00159729	0.00118837	0.00103860	0.00103390	0.00146147	0.00119480	0.00112992	0.00091914	0.00171559	0.00087079	0.00148427	0.00098490	0.00159090	0.00061070	0.00082156	0.00168044	0.00114440	0.00105912	0.00097551	0.00156408	0.00080666	0.00158376	0.00107743
